a,ā,阿,啊,,,,,,,,好啊,,,,天啊
m,miǎn,免,,,,,,,,,,,,,
m,míng,名,明,,,,,,,,"名片, 名字","聪明, 有名",,明天,
m,mò,末,没,,,,,,,,周末,,,,
m,mù,目,,,,,,,,,"节目, 题目",,,,
m,mǔ,母,,,,,,,,,,,,,
n,ná,拿,,,,,,,,,,,拿,,
n,nà,那,,,,,,,,,,,,"那, 那些",
n,nǎ,哪,,,,,,,,,,,,哪,
n,nai,,,,,,,,,,,,,,
n,nǎi,奶,,,,,,,,,"奶奶, 酸奶",,,,
n,nán,南,难,男,,,,,,,"难过, 男朋友, 南边",难,难过,,
n,nào,闹,,,,,,,,,,热闹,,,
n,nǎo,脑,,,,,,,,,"脑, 电脑",,,,
n,ne,呢,,,,,,,,,,,,,呢
n,nèi,内,,,,,,,,,,,,,
n,néng,能,,,,,,,,,,,,可能,能
n,nǐ,你,,,,,,,,,你,,,,
n,nián,年,,,,,,,,,年,,,,
n,niàn,念,,,,,,,,,纪念品,,,,
n,niǎo,鸟,,,,,,,,,鸟,,,,
n,nín,您,,,,,,,,,您,,,,
n,niǔ,,,,,,,,,,,,,,
n,nòng,弄,,,,,,,,,,,,,弄
n,nóng,农,,,,,,,,,农村,,,,
n,nǔ,努,,,,,,,,,,,,,
n,nǚ,女,,,,,,,,,"女, 女朋友, 女儿, 女孩儿",,,,
n,niú,牛,,,,,,,,,牛,,,,
n,nuǎn,暖,,,,,,,,,,暖,,,
p,pá,爬,,,,,,,,,,,爬山,,
p,pà,怕,,,,,,,,,,,"害怕, 怕",,
p,pái,排,牌,,,,,,,,"排球, 牌子, 排队",,,,
p,pài,派,,,,,,,,,派对,,,,
p,pāi,拍,,,,,,,,,,,,,
p,pán,盘,,,,,,,,,盘子,,,,盘
p,páng,旁,,,,,,,,,,,,旁边,
p,pàng,胖,,,,,,,,,,胖,,,
p,pǎo,跑,,,,,,,,,,,跑步,,
p,péng,朋,,,,,,,,,"朋友, 男朋友, 女朋友",,,,
p,pí,啤,皮,,,,,,,,"啤酒, 皮带, 皮肤, 皮革",,,,
p,pī,披,,,,,,,,,披萨,,,,
p,piàn,片,骗,,,,,,,,"名片, 照片, 薯片, 动画片",,骗,,
p,pián,便,,,,,,,,,,便宜,,,
p,piào,票,漂,,,,,,,,"票, 车票, 门票, 售票处",漂亮,,,
p,pǐn,品,,,,,,,,,"纪念品, 产品",,,,
p,píng,平,瓶,苹,评,,,,,,苹果,,,平时,
p,pó,婆,,,,,,,,,老婆,,,,
q,qi,起,戚,,,,,,,,,,,,
q,qí,其,骑,奇,淇,,,,,,冰淇淋,奇怪,骑,,
q,qì,气,汽,器,,,,,,,"天气, 吸尘器, 气球, 汽水",生气,,,
q,qǐ,起,,,,,,,,,,,"起床, 起飞",一起,
q,qī,期,妻,七,,,,,,,"七, 星期天, 假期",,期待,,
q,qián,钱,前,,,,,,,,"钱, 钱包, 有钱",钱,,"以前, 前边, 前面, 前",
q,qiān,签,千,铅,,,,,,,,,,,
q,qiáng,墙,,,,,,,,,墙,,,,
q,qiǎo,巧,,,,,,,,,,,,,
q,qiě,且,,,,,,,,,,,,,
q,qín,芹,琴,,,,,,,,"芹菜, 钢琴, 小提琴",,弹钢琴,,
q,qīn,亲,,,,,,,,,,,,,
q,qìng,庆,,,,,,,,,,,庆祝,,
q,qíng,情,晴,,,,,,,,"晴天, 爱情, 热情",,,,
q,qǐng,请,,,,,,,,,,,"请, 请假, 邀请, 请问",,
q,qīng,清,轻,,,,,,,,,轻松,,,
q,qióng,究,,,,,,,,,,究,,,
q,qiú,球,求,,,,,,,,"排球, 网球, 足球, 气球",,,,
q,qiū,秋,,,,,,,,,秋天,,,,
q,qù,去,趣,,,,,,,,有趣,,"去, 出去",,
q,qǔ,取,,,,,,,,,"取消",,,,
q,quán,全,,,,,,,,,安全,,,,
q,qún,裙,,,,,,,,,"连衣裙, 裙子",,,,
r,r,儿,,,,,,,,,"好玩儿, 空儿, 女孩儿",有事儿,,"一会儿, 有点儿",
r,rán,然,,,,,,,,,当然, ,,然后,
r,ràng,让,,,,,,,,,,,,,
r,rè,热,,,,,,,,,,"热, 热闹, 热情",,,
r,rén,人,,,,,,,,,"人, 人们",,,,
r,rèn,认,,,,,,,,,,,认识,,
r,rēng,扔,,,,,,,,,,,扔掉,,
r,rì,日,,,,,,,,,"生日, 日记, 日本",,,,
r,róng,容,,,,,,,,,,容易,,,
r,ròu,肉,,,,,,,,,肉,,,,
r,rú,如,入,,,,,,,,入口,,"如意, 加入",如果,
s,sà,萨,,,,,,,,,披萨,,,,
s,sài,赛,,,,,,,,,比赛,,,,
s,sàn,散,,,,,,,,,,,散,,
s,sǎn,伞,,,,,,,,,雨伞,,,,
s,sān,三,,,,,,,,,三,,,,
s,sǎo,扫,,,,,,,,,,,"扫, 扫地, 打扫",,
s,sè,色,,,,,,,,,颜色,"绿色, 白色, 红色, 粉红色, 紫色, 黄色, 黑色, 橙色, 蓝色, 灰色, 棕色, 褐色, 金色, 银色, 米色, 彩色, 五颜六色,",,,
s,shā,沙,,,,,,,,,"沙发, 沙拉",,,,
s,shān,衫,山,,,,,,,,衬衫,,爬山,,
s,shang,上,,,,,,,,,"上, 上海, 晚上, 早上,上午, 上衣",上个,"上班, 上网","上边, 马上, 上午",
s,shàng,尚,,,,,,,,,时尚,,,,
s,shāng,商,伤,,,,,,,,"商店, 商场",,伤心,,
s,sháo,勺,,,,,,,,,勺子,,,,
s,shào,绍,,,,,,,,,,,,,
s,shǎo,少,,,,,,,,,,,少,多少,
s,shāo,烧,,,,,,,,,烧烤,,发烧,,
s,shè,舍,,,,,,,,,宿舍,,,,
s,shé,蛇,,,,,,,,,蛇,,,,
s,shě,舍,,,,,,,,,,,,,
s,shéi,谁,,,,,,,,,,,,,谁
s,shén,什,,,,,,,,,,,,"为什么, 什么时候, 干什么, 什么",
s,shēn,身,深,参,,,,,,,"身份证, 健身, 身体",深,,,
s,shēng,生,声,升,,,,,,,"学生, 医生, 生日, 先生, 生菜",生气,"出生, 生活",,
s,shi,识,匙,,,,,,,,钥匙,,认识,,
s,shí,时,食,十,实,什,,,,,"十, 时间, 零食, 食物, 食堂, 时间",,,"什么时候, 平时, 的时候, 有时候",
s,shì,是,室,市,视,试,世,柿,事,氏,"卧室, 超市, 办公室, 电视, 室友, 西红柿, 考试, 试衣间, 城市, 会议室, 同事, 姓氏, 故事, 电视剧, 市中心, 我也是, 没事吧, 适合",有事儿,是,"可是, 当时",还是
s,shǐ,史,始,,,,,,,,历史,,开始,,
s,shī,师,始,失,,,,,,,"老师, 律师, 工程师",,,,
s,shòu,瘦,售,受,,,,,,,"售票处, 受欢迎",瘦,,,
s,shǒu,手,首,,,,,,,,"手, 手机, 手表, 洗手间, 歌手, 手套",, 分手,,首
s,shōu,收,,,,,,,,,,,收,,
s,shù,术,数,树,束,束,,,,,,,结束,,束
s,shǔ,暑,薯,数,,,,,,,薯片,,,,
s,shū,书,舒,蔬,输,叔,,,,,"书, 蔬菜, 书法, 书架, 图书馆, 书房",,,,
s,shuā,刷,,,,,,,,,,,刷牙,,
s,shuài,帅,,,,,,,,,,,,,
s,shuāng,双,,,,,,,,,双,,,,双
s,shuì,睡,,,,,,,,,,,睡觉,,
s,shuí,谁,,,,,,,,,,,,,
s,shuǐ,水,,,,,,,,,"水, 水果, 汽水, 眼药水, 洗发水",,,,
s,shuō,说,,,,,,,,,小说,,说,,
s,si,思,,,,,,,,,意思,有意思,,,
s,sì,四,,,,,,,,,"四, 四川",,,,
s,sǐ,死,,,,,,,,,,,,,
s,sī,司,丝,,,,,,,,"司机, 公司, 粉丝",,,,
s,sòng,送,,,,,,,,,,,送,,
s,sōng,松,,,,,,,,,,轻松,,,
s,sou,嗽,,,,,,,,,,,,,
s,sù,诉,宿,,,,,,,,宿舍,,告诉,,
s,suàn,算,,,,,,,,,,,,,
s,suān,酸,,,,,,,,,酸奶,酸,,,
s,suì,岁,,,,,,,,,岁,,,,岁
s,suī,虽,,,,,,,,,,,,,
s,suǒ,所,,,,,,,,,厕所,,,所以,
t,tā,她,他,它,,,,,,,"他, 她, 吉他",,弹吉他,,
t,tái,台,,,,,,,,,"台灯, 阳台",,,,
t,tài,太,泰,,,,,,,,泰国,"太, 太棒了",,,
t,tán,谈,,,,,,,,,,,,,
t,táng,堂,糖,,,,,,,,"糖, 食堂",,,,
t,tàng,趟,,,,,,,,,,,,,趟
t,tāng,汤,,,,,,,,,汤,,,,
t,tào,套,,,,,,,,,"外套, 手套",,,,
t,tǎo,讨,,,,,,,,,,,"讨厌, 讨论",,
t,tè,特,,,,,,,,,,,,特别,
t,téng,疼,,,,,,,,,,,疼,,
t,tí,提,题,,,,,,,,"小提琴, 没问题, 问题, 题目",,,,
t,tǐ,体,,,,,,,,,"体温, 身体",,,,
t,tī,踢,梯,,,,,,,,电梯,,踢,,
t,tián,甜,,,,,,,,,,甜,,,
t,tiān,天,,,,,,,,,"晴天, 冬天, 昨天, 夏天, 春天, 秋天, 天气, 每天",,聊天,"阴天, 今天, 明天, 每天, 后天",天啊
t,tiáo,调,条,,,,,,,,,,,,条
t,tiào,跳,,,,,,,,,,,跳舞,,
t,tiě,铁,,,,,,,,,地铁,,,,
t,tíng,停,,,,,,,,,停车场,,停车,,
t,tīng,厅,听,,,,,,,,客厅,,听,,
t,tĭng,挺,,,,,,,,,,,,挺,
t,tóng,同,,,,,,,,,"合同, 同学, 同事",不同,,,
t,tǒng,桶,,,,,,,,,,,,,
t,tōng,通,,,,,,,,,交通,,,,
t,tóu,头,,,,,,,,,"头, 头发",,,,
t,tōu,偷,,,,,,,,,小偷,,偷,,
t,tù,兔,,,,,,,,,兔子,,,,
t,tú,图,,,,,,,,,"图书馆, 地图",,,,
t,tǔ,土,,,,,,,,,土豆,,,,
t,tū,突,,,,,,,,,,,,,
t,tuì,退,,,,,,,,,退,,,,
t,tuī,推,,,,,,,,,,,推荐,,
t,tuǐ,腿,,,,,,,,,腿,,,,
t,tuō,拖,,,,,,,,,拖把,,,,
w,wà,袜,,,,,,,,,袜子,,,,
w,wā,哇,,,,,,,,,,,,,哇
w,wài,外,,,,,,,,,"外套, 外地, 国外",外卖,,"外边, 外面",
w,wán,完,玩,,,,,,,,"好玩儿, 玩具",,"玩, 完, 完成",,
w,wàn,万,,,,,,,,,万,,,,
w,wǎn,晚,碗,,,,,,,,"晚上, 洗碗机, 晚安",,,晚,碗
w,wān,湾,,,,,,,,,,,,,
w,wáng,王,,,,,,,,,,,,,
w,wàng,忘,望,,,,,,,,,,忘,,
w,wǎng,网,往,,,,,,,,"网, 网球, 网站",,上网,,
w,wéi,围,喂,危,为,,,,,,围巾,危险,,,
w,wèi,位,为,喂,味,卫,,,,,"卫生间, 喂, 座位",,,"因为, 为什么",
w,wén,闻,文,,,,,,,,"文, 英文, 文件, 新闻, 作文",,,,
w,wèn,问,,,,,,,,,"没问题, 问题",,"请问, 问",,
w,wēn,温,,,,,,,,,体温,,,,
w,wò,卧,,,,,,,,,卧室,,,,
w,wǒ,我,,,,,,,,,"我, 我也是",,,,
w,wú,无,,,,,,,,,无聊,,,,
w,wù,务,物,,,,,,,,"服务员, 动物园, 礼物, 博物馆, 食物, 家务, 服务",,,,
w,wǔ,五,午,舞,,,,,,,"五, 下午,上午, 中午, 端午节, 五折 ",五颜六色,跳舞,"下午, 上午",
x,xi,,,,,,,,,,,,,,
x,xí,习,,,,,,,,,,,"练习, 复习",,
x,xì,戏,系,,,,,,,,游戏机,,,,
x,xǐ,喜,洗,,,,,,,,"洗手间, 洗碗机, 喜剧, 惊喜, 洗发水",,"洗, 喜欢, 洗澡",,
x,xī,西,希,吸,息,,,,,,"西, 西边, 西红柿, 吸尘器, 东西, 西瓜",,休息,,
x,xià,下,夏,,,,,,,,"下, 下午, 夏天",下个,下班,"下边, 下午",
x,xián,咸,,,,,,,,,,咸,,,
x,xiàn,现,現,,,,,,,,"现金, 現金",,发现,"现在",
x,xiān,先,鲜,险,,,,,,, ,"鲜, 危险",,先,
x,xiàng,向,相,项,像,,,,,,项链,,好像,,
x,xiáng,祥,,,,,,,,,吉祥,,,,
x,xiǎng,想,响,享,想,,,,,,想法,,想,,
x,xiāng,香,箱,相,,,,,,,"香港, 香蕉, 香肠",冰箱,,,
x,xiào,笑,校,,,,,,,,"学校, 校园",,,,
x,xiǎo,小,,,,,,,,,"小时, 小提琴, 小姐, 小说, 小组, 小偷",小,,小心,
x,xiāo,消,,,,,,,,,取消,,,,
x,xié,鞋,,,,,,,,,鞋子,,,,
x,xiè,谢,,,,,,,,,不用谢,,,,
x,xiě,写,,,,,,,,,,,写,,
x,xiē,些,,,,,,,,,,,,"一些, 这些, 那些",
x,xìn,信,,,,,,,,,"信, 短信, 信用卡",,,,
x,xīn,新,心,,,,,,,,"心, 新闻, 市中心","新鲜, 新, 开心","担心, 伤心",小心,
x,xíng,行,,,,,,,,,"自行车, 行李",流行,举行,行,不行
x,xìng,兴,姓,,,,,,,,"兴, 姓氏","高兴, 兴奋",,,
x,xīng,星,,,,,,,,,星期,,,,
x,xióng,熊,,,,,,,,,熊猫,,,,
x,xiōng,兄,,,,,,,,,,,,,
x,xiū,休,,,,,,,,,,,休息,,
x,xù,恤,,,,,,,,,T恤,,,,
x,xū,需,须,,,,,,,,,,必须,需要,
x,xuǎn,选,,,,,,,,,,,选,,
x,xuè,血,,,,,,,,,,,,,
x,xué,学,,,,,,,,,"学生, 学校, 同学, 教学楼",,学,,
x,xuě,雪,,,,,,,,,雪,,滑雪,,
y,yá,牙,,,,,,,,,牙,,刷牙,,
y,yà,亚,,,,,,,,,,,,,
y,yā,牙,,,,,,,,,,,,,
y,yā,呀,鸭,,,,,,,,"鸭, 烤鸭",,,,
y,yàn,,,,,,,,,,,,,,
y,yán,颜,言,盐,,,,,,,"颜色, 盐, 语言",五颜六色,,,
y,yǎn,眼,演,,,,,,,,"眼镜, 演员, 眼睛, 演唱会, 眼药水",,,,
y,yān,烟,,,,,,,,,,,,,
y,yáng,羊,,,,,,,,,羊,,,,
y,yàng,样,,,,,,,,,怎么样,一样,,怎么样,
y,yǎng,养,痒,,,,,,,,痒,,养,,
y,yào,要,药,钥,,,,,,,"药, 药店, 钥匙, 眼药水",重要,"要, 还要, 需要",,
y,yáo,摇,,,,,,,,,摇滚音乐,,,,
y,yāo,邀,,,,,,,,,,,邀请,,
y,ye,爷,,,,,,,,,爷爷,,,,
y,yé,爷,,,,,,,,,爷爷,,,,
y,yè,业,夜,,,,,,,,作业,,熬夜,,
y,yě,也,,,,,,,,,我也是,,,也,
y,yí,一,姨,宜,,,,,,,"一, 一共",便宜,翻译,"一样, 一起, 一直, 一边, 一会儿, 一些",
y,yì,意,议,易,译,一,,,,,,有意思,"如意, 满意",,
y,yǐ,以,椅,已,,,,,,,椅子,,可以,"以前, 以后, 所以, 已经, 以后",
y,yī,衣,医,,,,,,,,"医生, 医院, 衣服, 试衣间, 连衣裙, 大衣, 雨衣, 上衣",,,,
y,yín,银,,,,,,,,,银行,,,,
y,yìn,印,,,,,,,,,,,"打印, 复印",,
y,yǐn,饮,,,,,,,,,饮料,,,,
y,yīn,音,阴,因,银,,,,,,"音乐, 摇滚音乐, 阳台",银色,,"因为, 阴天",
y,yíng,迎,赢,,,,,,,,"欢迎, 欢迎光临, 受欢迎",,,,
y,yìng,应,硬,,,,,,,,,硬,,应该,
y,yǐng,影,,,,,,,,,电影,,,,
y,yīng,英,,,,,,,,,"英文, 英语, 英国",,,,
y,yòng,用,,,,,,,,,"信用卡, 不用谢",有用,用,,
y,yǒng,泳,拥,,,,,,,,,,游泳,拥挤,
y,you,,,,,,,,,,,,,,
y,yóu,游,油,邮,,,,,,,"邮件, 桌游, 加油, 游戏机",,"旅游, 游泳",,
y,yòu,右,又,,,,,,,,,,,右边,
y,yǒu,有,友,,,,,,,,"室友, 朋友, 男朋友, 女朋友","有意思, 有钱, 有名, 有趣, 有, 没有...有, 没有...的, 有事儿, 有用","有, 没有","有时候, 有点儿",
y,yú,鱼,于,,,,,,,,"鱼, 钓鱼",,,,
y,yù,寓,育,遇,预,郁,玉,,,,"公寓, 玉米, 预报",,"预订, 郁闷, 遇到",,
y,yǔ,语,雨,,,,,,,,"雨, 英语, 汉语, 语言, 雨伞, 语言, 雨衣",,,,
y,yuán,员,园,元,,,,,,,"元, 服务员, 公园, 职员, 动物园,  演员, 校园, 花园, 运动员",,,,
y,yuàn,愿,院,,,,,,,,医院,,,,
y,yuǎn,远,,,,,,,,,远,远,,,
y,yuè,月,乐,越,,,,,,,"月, 音乐, 摇滚音乐",越来越,,,
y,yuē,约,,,,,,,,,,,,,
y,yùn,运,,,,,,,,,"运动, 运动员",,,,
z,zài,在,再,,,,,,,,,,住在,"在, 现在, 正在","在, 再见!"
z,zǎi,载,,,,,,,,,,,,,
z,zāng,脏,,,,,,,,,,脏,,,
z,zǎo,澡,早,,,,,,,,早上,,洗澡,"早, 早点儿",
z,zāo,,,,,,,,,,,,,,
z,zé,择,,,,,,,,,,,,,
z,zěn,怎,,,,,,,,,"怎么样, 怎么办",,,"怎么样, 怎么",
z,zhái,宅,,,,,,,,,,,,,
z,zhàn,站,,,,,,,,,"站, 网站",,,,
z,zhàng,丈,帐,,,,,,,,帐号,,,,
z,zhǎng,长,,,,,,,,,,,长大,,
z,zhāng,张,,,,,,,,,,,紧张,,张
z,zhào,照,,,,,,,,,"照片, 护照",,,,
z,zháo,着,,,,,,,,,,,,,
z,zhǎo,找,,,,,,,,,,,找,,
z,zhāo,着,,,,,,,,,,,着急,,
z,zhe,着,,,,,,,,,,,,,着
z,zhé,折,,,,,,,,,"打折, 五折 ",,,,
z,zhè,这,,,,,,,,,,,,"这, 这里, 这个, 这些, 这次",
z,zhě,者,,,,,,,,,,,,或者,
z,zhēn,真,,,,,,,,,,,,真,
z,zhéng,正,,,,,,,,,,,,,
z,zhèng,正,证,,,,,,,,身份证,,,正在,
z,zhěng,整,,,,,,,,,,,,,
z,zhí,直,值,职,,,,,,,职员,,,一直,
z,zhì,质,致,,,,,,,,,,致,,
z,zhǐ,只,址,纸,,,,,,,地址,,,只,只
z,zhī,知,汁,支,蜘,,,,,,"果汁, 蜘蛛",,知道,,支
z,zhòng,重,,,,,,,,,,"重, 重要",,,
z,zhǒng,种,,,,,,,,,,,,,种
z,zhōng,中,钟,终,,,,,,,"中, 中午,  分钟, 市中心",,,,
z,zhōu,粥,洲,周,舟,,,,,,"粥, 周末, 每周",,,,
z,zhú,烛,,,,,,,,,蜡烛,,,,
z,zhù,注,住,助,祝,,,,,,帮助,,"住在, 庆祝",,
z,zhǔ,主,煮,,,,,,,,,煮,,,
z,zhū,猪,准,蛛,,,,,,,"猪, 蜘蛛",,准备,,
z,zhuǎn,转,,,,,,,,,,,转,,
z,zhuān,专,,,,,,,,,,,,,
z,zhǔn,准,,,,,,,,,,,准备,,
z,zhuō,桌,,,,,,,,,"桌子, 桌游",,,,
z,zhuó,着,,,,,,,,,,,,,
z,zi,字,子,,,,,,,,"孩子, 鞋子, 裤子, 橙子, 帽子, 柜子, 椅子, 饺子, 肚子, 鼻子, 叉子, 杯子, 袜子, 勺子, 筷子, 桌子, 房子, 盘子, 牌子, 名字, 镜子",,,,子
z,zì,自,,,,,,,,,自行车,,,,
z,zǐ,紫,纸,子,,,,,,,"兔子, 报纸",紫色,,,
z,zī,,,,,,,,,,,,,,
z,zòng,粽,,,,,,,,,,,,,
z,zōng,棕,,,,,,,,,,棕色,,,
z,zǒng,总,,,,,,,,,,,,,
z,zǒu,走,,,,,,,,,,,"走路, 走",,
z,zú,足,,,,,,,,,足球,,,,
z,zū,租,组,,,,,,,,出租车,,租,,
z,zǔ,,,,,,,,,,小组,,,,
z,zuì,最,,,,,,,,,,"最, 最好",,最近,
z,zuǐ,嘴,,,,,,,,,嘴,,,,
z,zuó,昨,,,,,,,,,昨天,,,,
z,zuò,做,坐,作,座,,,,,,"作业, 座位, 作家, 作文",,"做, 做饭, 坐, 工作",,
z,zuǒ,左,,,,,,,,,,,,"左, 左边",